"submission_id","experiment_id","quantifier","trial_type","property_1","display","picture_type","condition","response","listNumber","response_3","trial_number","response_1","property_2","picture","QUANT","der","SHAPE","auf","dem","Bild","sind","CRIT_3","der2","Box","shape_1","response_2","trial_name","shape_2"
7996,58,"some",NA,NA,NA,"A","biased","7",4,NA,8,NA,NA,"images/SPR/Test-1/BiasedSome/4a.png","420","326","638","371","312","265","331","1611",NA,NA,NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"A","biased","7",4,NA,9,NA,NA,"images/SPR/Test-1/BiasedAll/4b.png","425","335","439","378","270","196","234","793",NA,NA,NA,NA,"task_three_2",NA
7996,58,"some",NA,NA,NA,"B","false","7",4,NA,10,NA,NA,"images/SPR/Test-2/FalseSome/4b.png","395","231","213","169","203","202","184","425","696","798",NA,NA,"task_three_2",NA
7996,58,"some",NA,NA,NA,"A","biased","7",4,NA,11,NA,NA,"images/SPR/Test-1/BiasedSome/4b.png","477","388","363","643","327","298","399","1006",NA,NA,NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"B","biased","7",4,NA,12,NA,NA,"images/SPR/Test-2/BiasedAll/4a.png","431","357","373","473","332","288","251","262","392","643",NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"A","false","7",4,NA,13,NA,NA,"images/SPR/Test-1/AllFalse/4a.png","446","442","395","495","394","361","383","943",NA,NA,NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"B","false","7",4,NA,14,NA,NA,"images/SPR/Test-2/AllFalse/4a.png","428","511","855","359","272","292","258","309","268","356",NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"C","biased","7",4,NA,15,NA,NA,"images/SPR/Test-3/BiasedAll/4b.png","491","358","284","552","302","227","203","625",NA,NA,NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"C","unbiased","7",4,NA,16,NA,NA,"images/SPR/Test-3/UnbiasedAll/4a.png","508","352","366","395","303","210","296","496",NA,NA,NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"C","false","1",4,NA,17,NA,NA,"images/SPR/Test-3/AllFalse/4a.png","530","346","475","388","336","312","309","867",NA,NA,NA,NA,"task_three_2",NA
7996,58,"some",NA,NA,NA,"C","biased","7",4,NA,18,NA,NA,"images/SPR/Test-3/BiasedSome/4b.png","741","402","393","438","337","238","222","532",NA,NA,NA,NA,"task_three_2",NA
7996,58,"some",NA,NA,NA,"C","underspecified","1",4,NA,19,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/4a.png","374","326","319","442","282","241","288","678",NA,NA,NA,NA,"task_three_2",NA
7996,58,"some",NA,NA,NA,"C","underspecified","1",4,NA,20,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/4b.png","591","358","201","443","279","192","215","487",NA,NA,NA,NA,"task_three_2",NA
7996,58,"all",NA,NA,NA,"A","false","1",4,NA,21,NA,NA,"images/SPR/Test-1/AllFalse/4b.png","486","348","604","332","274","255","217","651",NA,NA,NA,NA,"task_three_2",NA
7996,58,"some",NA,NA,NA,"B","false","7",2,NA,1,NA,NA,"images/SPR/Test-2/FalseSome/2a.png","454","352","345","381","315","306","291","396","311","294",NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"C","underspecified","1",2,NA,2,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/2a.png","549","370","505","374","330","276","235","599",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"B","biased","7",2,NA,3,NA,NA,"images/SPR/Test-2/BiasedAll/2a.png","425","345","390","402","281","226","300","665","311","383",NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"A","biased","7",2,NA,4,NA,NA,"images/SPR/Test-1/BiasedSome/2b.png","592","396","504","348","319","297","285","1253",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"A","biased","7",2,NA,5,NA,NA,"images/SPR/Test-1/BiasedAll/2b.png","504","443","554","354","292","327","366","561",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"A","false","1",2,NA,6,NA,NA,"images/SPR/Test-1/FalseSome/2a.png","444","337","329","344","318","325","340","2416",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"A","false","1",2,NA,7,NA,NA,"images/SPR/Test-1/FalseSome/2b.png","383","306","339","365","303","312","387","939",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"C","biased","7",2,NA,8,NA,NA,"images/SPR/Test-3/BiasedAll/2b.png","377","338","399","349","272","302","343","608",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"C","false","1",2,NA,9,NA,NA,"images/SPR/Test-3/AllFalse/2a.png","549","263","220","318","366","293","276","601",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"C","biased","7",2,NA,10,NA,NA,"images/SPR/Test-3/BiasedSome/2b.png","387","363","310","379","378","329","292","311",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"A","underspecified","1",2,NA,11,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/2b.png","392","437","534","385","305","307","259","529",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"A","unbiased","1",2,NA,12,NA,NA,"images/SPR/Test-1/UnbiasedAll/2a.png","474","336","481","420","314","265","263","1113",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"A","false","1",2,NA,13,NA,NA,"images/SPR/Test-1/AllFalse/2b.png","481","388","668","403","294","316","336","832",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"B","unbiased","7",2,NA,14,NA,NA,"images/SPR/Test-2/UnbiasedAll/2b.png","508","376","681","456","402","373","438","329","323","379",NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"C","unbiased","7",2,NA,15,NA,NA,"images/SPR/Test-3/UnbiasedAll/2a.png","472","350","288","331","312","244","278","540",NA,NA,NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"A","false","1",2,NA,16,NA,NA,"images/SPR/Test-1/AllFalse/2a.png","419","398","1207","339","295","304","297","488",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"B","underspecified","1",2,NA,17,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/2b.png","327","380","1356","327","335","293","333","334","323","1172",NA,NA,"task_three_3",NA
7996,58,"all",NA,NA,NA,"B","unbiased","7",2,NA,18,NA,NA,"images/SPR/Test-2/UnbiasedAll/2a.png","430","351","545","362","337","283","294","332","573","604",NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"A","unbiased","7",2,NA,19,NA,NA,"images/SPR/Test-1/UnbiasedSome/2b.png","427","344","454","340","346","289","329","769",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"A","underspecified","7",2,NA,20,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/2a.png","516","436","991","318","344","276","327","1106",NA,NA,NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"B","false","1",2,NA,21,NA,NA,"images/SPR/Test-2/FalseSome/2b.png","372","335","693","258","203","186","210","176","209","480",NA,NA,"task_three_3",NA
7996,58,"some",NA,NA,NA,"C","unbiased","7",1,NA,1,NA,NA,"images/SPR/Test-3/UnbiasedSome/1a.png","427","427","504","405","271","257","284","1091",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"A","biased","7",1,NA,2,NA,NA,"images/SPR/Test-1/BiasedSome/1a.png","371","337","1218","550","414","293","333","1153",NA,NA,NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"A","biased","7",1,NA,3,NA,NA,"images/SPR/Test-1/BiasedAll/1b.png","688","377","906","318","239","256","243","639",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"B","unbiased","7",1,NA,4,NA,NA,"images/SPR/Test-2/UnbiasedSome/1b.png","446","411","1099","259","199","213","200","291","469","428",NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"A","unbiased","7",1,NA,5,NA,NA,"images/SPR/Test-1/UnbiasedAll/1a.png","429","337","1180","323","266","199","217","924",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"C","biased","7",1,NA,6,NA,NA,"images/SPR/Test-3/BiasedSome/1b.png","379","397","1133","290","202","205","386","835",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"B","underspecified","7",1,NA,7,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/1b.png","288","350","1178","317","232","241","215","299","463","514",NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"A","false","7",1,NA,8,NA,NA,"images/SPR/Test-1/AllFalse/1a.png","769","386","1875","685","320","326","374","771",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"A","biased","7",1,NA,9,NA,NA,"images/SPR/Test-1/BiasedSome/1b.png","332","427","1526","279","297","264","375","691",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"A","unbiased","7",1,NA,10,NA,NA,"images/SPR/Test-1/UnbiasedSome/1a.png","413","458","619","354","244","262","513","880",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"B","biased","7",1,NA,11,NA,NA,"images/SPR/Test-2/BiasedSome/1b.png","471","344","2117","330","335","307","325","305","274","297",NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"B","biased","7",1,NA,12,NA,NA,"images/SPR/Test-2/BiasedAll/1a.png","349","323","843","310","250","293","299","252","286","593",NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"A","biased","7",1,NA,13,NA,NA,"images/SPR/Test-1/BiasedAll/1a.png","483","339","570","323","282","314","312","650",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"B","false","1",1,NA,14,NA,NA,"images/SPR/Test-2/FalseSome/1a.png","482","419","927","311","223","192","218","181","185","400",NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"C","unbiased","7",1,NA,15,NA,NA,"images/SPR/Test-3/UnbiasedAll/1b.png","336","388","611","405","353","313","347","503",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"A","underspecified","1",1,NA,16,NA,NA,"images/SPR/Test-1/UnderspecifiedSome/1a.png","452","330","796","523","304","219","308","621",NA,NA,NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"A","false","1",1,NA,17,NA,NA,"images/SPR/Test-1/FalseSome/1a.png","520","372","1040","359","336","353","528","2240",NA,NA,NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"B","unbiased","7",1,NA,18,NA,NA,"images/SPR/Test-2/UnbiasedAll/1a.png","615","403","850","417","342","345","365","514","449","535",NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"C","biased","7",1,NA,19,NA,NA,"images/SPR/Test-3/BiasedSome/1a.png","438","505","773","328","295","270","481","593",NA,NA,NA,NA,"task_three_4",NA
7996,58,"all",NA,NA,NA,"B","unbiased","7",1,NA,20,NA,NA,"images/SPR/Test-2/UnbiasedAll/1b.png","489","537","776","359","269","277","244","376","372","261",NA,NA,"task_three_4",NA
7996,58,"some",NA,NA,NA,"C","underspecified","1",1,NA,21,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/1a.png","389","353","762","478","291","229","207","558",NA,NA,NA,NA,"task_three_4",NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"grün",NA,NA,1,NA,NA,"images/Color-test/Colortest35.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"blau",NA,NA,2,NA,NA,"images/Color-test/Colortest13.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"gelb",NA,NA,3,NA,NA,"images/Color-test/Colortest24.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"orange",NA,NA,4,NA,NA,"images/Color-test/Colortest21.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"gelb",NA,NA,5,NA,NA,"images/Color-test/Colortest17.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"grün",NA,NA,6,NA,NA,"images/Color-test/Colortest16.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"gelb",NA,NA,7,NA,NA,"images/Color-test/Colortest31.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"grün",NA,NA,8,NA,NA,"images/Color-test/Colortest23.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"orange",NA,NA,9,NA,NA,"images/Color-test/Colortest33.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"orange",NA,NA,10,NA,NA,"images/Color-test/Colortest19.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"blau",NA,NA,11,NA,NA,"images/Color-test/Colortest29.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"color_test_dropdown",NA,NA,NA,NA,"blau",NA,NA,12,NA,NA,"images/Color-test/Colortest25.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,58,NA,"dropdown_sentence_completion",NA,"2-hetero","B",NA,NA,1,"in",1,"Einige",NA,"images/Production/Test-2/2-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate",NA,NA
7995,58,NA,"dropdown_sentence_completion",NA,"2-homo","A",NA,NA,1,"blau",2,"Alle",NA,"images/Production/Test-1/2-homogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate",NA,NA
7995,58,NA,"dropdown_sentence_completion",NA,"1-homo-1-hetero","C",NA,NA,1,"groß",3,"Alle",NA,"images/Production/Test-3/1-homogeneous-1-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate",NA,NA
7995,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,1,"klein",1,"Einige","mixed","images/Production/Test-3/2-heterogeneous/1b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Quadrate"
7995,58,NA,"dropdown_sentence_completion","groß","2-homo","C",NA,NA,1,"groß",2,"Alle","groß","images/Production/Test-3/2-homogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,1,"groß",3,"Einige","mixed","images/Production/Test-3/2-heterogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","grün","2-homo","A",NA,NA,1,"grün",4,"Alle","orange","images/Production/Test-1/2-homogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","mixed","2-hetero","B",NA,NA,1,"in",5,"Einige","mixed","images/Production/Test-2/2-heterogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","C",NA,NA,1,"groß",6,"Einige","groß","images/Production/Test-3/1-homogeneous-1-heterogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","blau","2-homo","A",NA,NA,1,"blau",7,"Alle","gelb","images/Production/Test-1/2-homogeneous/1a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","B",NA,NA,1,"neben",8,"Alle","neben","images/Production/Test-2/1-homogeneous-1-heterogeneous/1c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Kreise",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","neben","1-homo-1-hetero","B",NA,NA,1,"neben",9,"Alle","mixed","images/Production/Test-2/1-homogeneous-1-heterogeneous/1b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Quadrate"
7995,58,NA,"dropdown_sentence_completion","mixed","2-hetero","B",NA,NA,3,"neben",1,"Einige","mixed","images/Production/Test-2/2-heterogeneous/3c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","orange","2-homo","A",NA,NA,3,"orange",2,"Alle","gelb","images/Production/Test-1/2-homogeneous/3c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","C",NA,NA,3,"groß",3,"Alle","groß","images/Production/Test-3/1-homogeneous-1-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Dreiecke",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","in","2-homo","B",NA,NA,3,"in",4,"Alle","neben","images/Production/Test-2/2-homogeneous/3b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","A",NA,NA,3,"orange",5,"Einige","grün","images/Production/Test-1/1-homogeneous-1-heterogeneous/3b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","2-hetero","C",NA,NA,3,"groß",6,"Einige","mixed","images/Production/Test-3/2-heterogeneous/3c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Kreise",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","A",NA,NA,3,"blau",7,"Alle","blau","images/Production/Test-1/1-homogeneous-1-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Dreiecke",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","B",NA,NA,3,"in",8,"Alle","in","images/Production/Test-2/1-homogeneous-1-heterogeneous/3a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Quadrate",NA,"Quadrate"
7995,58,NA,"dropdown_sentence_completion","groß","2-homo","C",NA,NA,3,"groß",9,"Alle","klein","images/Production/Test-3/2-homogeneous/3c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","gelb","2-homo","A",NA,NA,2,"gelb",1,"Alle","orange","images/Production/Test-1/2-homogeneous/2b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dreiecke","Dreiecke",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","grün","1-homo-1-hetero","A",NA,NA,2,"grün",2,"Einige","mixed","images/Production/Test-1/1-homogeneous-1-heterogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Dreiecke",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","groß","1-homo-1-hetero","C",NA,NA,2,"klein",3,"Einige","mixed","images/Production/Test-3/1-homogeneous-1-heterogeneous/2b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Kreise",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","in","2-homo","B",NA,NA,2,"in",4,"Alle","neben","images/Production/Test-2/2-homogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","grün","1-homo-1-hetero","A",NA,NA,2,"grün",5,"Alle","mixed","images/Production/Test-1/1-homogeneous-1-heterogeneous/2b.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Kreise"
7995,58,NA,"dropdown_sentence_completion","mixed","1-homo-1-hetero","C",NA,NA,2,"groß",6,"Einige","klein","images/Production/Test-3/1-homogeneous-1-heterogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadrate","Quadrate",NA,"Dreiecke"
7995,58,NA,"dropdown_sentence_completion","klein","2-homo","C",NA,NA,2,"groß",7,"Alle","groß","images/Production/Test-3/2-homogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Quadrate",NA,"Quadrate"
7995,58,NA,"dropdown_sentence_completion","groß","2-homo","C",NA,NA,2,"groß",8,"Alle","groß","images/Production/Test-3/2-homogeneous/2a.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Quadrate",NA,"Quadrate"
7995,58,NA,"dropdown_sentence_completion","mixed","2-hetero","B",NA,NA,2,"in",9,"Einige","mixed","images/Production/Test-2/2-heterogeneous/2c.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kreise","Kreise",NA,"Quadrate"
7995,58,"all",NA,NA,NA,"A","unbiased","7",1,NA,1,NA,NA,"images/SPR/Test-1/UnbiasedAll/1a.png","920","584","712","600","615","665","560","936",NA,NA,NA,NA,"practice_task_three",NA
7995,58,"some",NA,NA,NA,"C","unbiased","7",1,NA,2,NA,NA,"images/SPR/Test-3/UnbiasedSome/1a.png","752","440","400","416","400","384","392","1345",NA,NA,NA,NA,"practice_task_three",NA
7995,58,"some",NA,NA,NA,"B","biased","7",1,NA,3,NA,NA,"images/SPR/Test-2/BiasedSome/1a.png","584","360","344","512","808","432","448","944","3609","808",NA,NA,"practice_task_three",NA
7995,58,"all",NA,NA,NA,"C","unbiased","7",2,NA,1,NA,NA,"images/SPR/Test-3/UnbiasedAll/2a.png","415","336","216","504","592","424","424","817",NA,NA,NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"A","false","1",2,NA,2,NA,NA,"images/SPR/Test-1/FalseSome/2a.png","536","408","488","448","392","312","368","497",NA,NA,NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"C","underspecified","1",2,NA,3,NA,NA,"images/SPR/Test-3/UnderspecifiedSome/2b.png","471","544","576","409","368","424","408","632",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"A","unbiased","7",2,NA,4,NA,NA,"images/SPR/Test-1/UnbiasedAll/2a.png","552","432","880","663","369","360","448","1128",NA,NA,NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"A","unbiased","7",2,NA,5,NA,NA,"images/SPR/Test-1/UnbiasedSome/2a.png","1760","360","696","296","288","264","368","529",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"B","false","7",2,NA,6,NA,NA,"images/SPR/Test-2/AllFalse/2a.png","632","304","472","320","264","288","280","328","376","329",NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"C","false","7",2,NA,7,NA,NA,"images/SPR/Test-3/FalseSome/2b.png","384","304","296","360","295","273","408","616",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"C","biased","7",2,NA,8,NA,NA,"images/SPR/Test-3/BiasedAll/2b.png","487","312","480","368","248","288","256","369",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"B","unbiased","7",2,NA,9,NA,NA,"images/SPR/Test-2/UnbiasedAll/2b.png","432","216","440","648","272","256","256","288","256","289",NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"B","unbiased","7",2,NA,10,NA,NA,"images/SPR/Test-2/UnbiasedSome/2a.png","448","440","328","264","248","256","224","280","304","297",NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"C","biased","7",2,NA,11,NA,NA,"images/SPR/Test-3/BiasedSome/2a.png","600","360","472","296","208","208","216","416",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"A","biased","4",2,NA,12,NA,NA,"images/SPR/Test-1/BiasedAll/2b.png","536","360","400","496","384","384","3136","633",NA,NA,NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"A","biased","7",2,NA,13,NA,NA,"images/SPR/Test-1/BiasedSome/2b.png","440","528","472","344","208","208","224","457",NA,NA,NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"B","underspecified","1",2,NA,14,NA,NA,"images/SPR/Test-2/UnderspecifiedSome/2b.png","1080","392","216","568","368","368","304","304","288","536",NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"B","false","1",2,NA,15,NA,NA,"images/SPR/Test-2/AllFalse/2b.png","472","480","792","295","209","183","185","192","384","288",NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"C","biased","7",2,NA,16,NA,NA,"images/SPR/Test-3/BiasedAll/2a.png","520","320","392","232","200","200","192","265",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"A","false","1",2,NA,17,NA,NA,"images/SPR/Test-1/AllFalse/2b.png","624","440","656","424","304","240","248","433",NA,NA,NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"B","biased","7",2,NA,18,NA,NA,"images/SPR/Test-2/BiasedSome/2b.png","328","400","288","504","384","1032","2120","328","400","232",NA,NA,"task_three_1",NA
7995,58,"some",NA,NA,NA,"C","false","7",2,NA,19,NA,NA,"images/SPR/Test-3/FalseSome/2a.png","527","256","216","384","289","247","216","337",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"C","unbiased","7",2,NA,20,NA,NA,"images/SPR/Test-3/UnbiasedAll/2b.png","560","320","376","776","416","552","432","968",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"A","unbiased","7",2,NA,21,NA,NA,"images/SPR/Test-1/UnbiasedAll/2b.png","456","424","272","280","231","200","217","328",NA,NA,NA,NA,"task_three_1",NA
7995,58,"all",NA,NA,NA,"C","unbiased","7",1,NA,1,NA,NA,"images/SPR/Test-3/UnbiasedAll/1a.png","256","248","232","248","224","216","232","385",NA,NA,NA,NA,"task_three_2",NA
7995,58,"all",NA,NA,NA,"A","biased","7",1,NA,2,NA,NA,"images/SPR/Test-1/BiasedAll/1a.png","552","264","392","215","193","208","184","184",NA,NA,NA,NA,"task_three_2",NA
7995,58,"all",NA,NA,NA,"A","biased","7",1,NA,3,NA,NA,"images/SPR/Test-1/BiasedAll/1b.png","512","352","456","424","256","264","208","329",NA,NA,NA,NA,"task_three_2",NA
7995,58,"some",NA,NA,NA,"B","false","7",1,NA,4,NA,NA,"images/SPR/Test-2/FalseSome/1b.png","344","240","208","240","232","216","208","216","224","312",NA,NA,"task_three_2",NA
